UserID,MovieID,Rating
1100,1823,4
1100,2733,3
1100,1824,1
1100,3502,3
1100,1113,3
1100,3503,3
1100,1827,4
1100,1116,5
1100,1829,4
1100,1118,4
1100,520,2
1100,521,2
1100,68,4
1100,76,2
1100,1831,2
1100,3508,3
1100,1832,1
1100,1120,4
1100,3509,2
1100,2742,1
1100,3512,2
1100,1124,4
1100,3513,3
1100,1837,4
1100,1129,5
1100,1003,5
1100,2748,5
1100,527,5
1100,1005,4
1100,1006,4
1100,532,2
1100,83,2
1100,3517,2
1100,1841,3
1100,1130,5
1100,1843,4
1100,1131,5
1100,1132,5
1100,3523,2
1100,1135,5
1100,1848,3
1100,1008,5
1100,1009,4
1100,3526,4
1100,2757,5
1100,539,2
1100,1017,5
1100,3664,5
1100,3667,4
1100,1139,4
1100,1140,1
1100,1853,4
1100,1142,5
1100,1143,4
1100,1018,5
1100,1147,5
1100,1022,4
1100,1024,1
1100,1025,2
1100,555,2
1100,1148,4
1100,1150,5
1100,2773,1
1100,1154,5
1100,2774,1
1101,576,1
1101,735,1
1101,862,1
1101,2848,4
1101,2227,1
1101,1555,1
1101,226,5
1101,3457,1
1101,1971,1
1101,2885,5
1101,2891,1
1101,802,1
1101,810,5
1101,1563,1
1101,3271,1
1101,2507,5
1101,309,1
1101,187,5
1101,33,1
1101,1118,1
1101,3509,1
1101,526,5
1101,1840,4
1101,1848,1
1101,1142,1
1101,1020,5
1101,548,1
1102,1166,4
1102,1881,4
1102,583,4
1102,1485,4
1102,1502,4
1102,2262,4
1102,924,4
1102,1532,3
1102,3186,4
1102,2419,2
1102,209,4
1102,215,4
1102,2596,3
1102,3243,3
1102,263,2
1102,3266,4
1102,1717,5
1102,426,4
1102,432,3
1102,2678,3
1102,457,2
1102,1091,4
1102,3628,1
1102,1236,5
1102,757,4
1102,1241,2
1102,1960,3
1102,1259,2
1102,1979,5
1102,786,3
1102,799,4
1102,1288,5
1102,1294,5
1102,2312,3
1102,1574,3
1102,2503,3
1102,1726,3
1102,3279,4
1102,1732,4
1102,2511,4
1102,2373,4
1102,2374,4
1102,293,4
1102,2388,3
1102,305,4
1102,1621,3
1102,10,3
1102,329,3
1102,16,5
1102,24,2
1102,27,4
1102,346,3
1102,347,3
1102,3341,4
1102,495,5
1102,370,2
1102,1129,4
1102,2765,2
1102,678,4
1102,1025,5
1103,2785,5
1103,2794,4
1103,701,3
1103,579,5
1103,3705,4
1103,708,3
1103,854,2
1103,2867,3
1103,2097,5
1103,2099,4
1103,1500,3
1103,1504,3
1103,931,4
1103,2422,4
1103,1656,4
1103,258,5
1103,274,3
1103,287,5
1103,2651,5
1103,432,3
1103,434,3
1103,593,5
1103,1218,2
1103,3617,2
1103,1098,4
1103,653,4
1103,3651,3
1103,2898,3
1103,2140,5
1103,2143,2
1103,1293,4
1103,1563,3
1103,2196,5
1103,2202,3
1103,2203,4
1103,291,5
1103,1743,4
1103,309,3
1103,2400,4
1103,16,3
1103,2701,4
1103,31,5
1103,33,3
1103,35,4
1103,3471,3
1103,40,4
1103,976,4
1103,513,5
1103,1123,5
1103,1848,5
1103,2755,3
1103,1139,5
1103,1142,5
1103,1023,4
1104,1158,5
1104,1877,4
1104,1166,4
1104,573,4
1104,575,5
1104,699,3
1104,579,5
1104,1178,5
1104,1186,4
1104,713,5
1104,2818,4
1104,843,5
1104,847,5
1104,849,4
1104,852,4
1104,862,5
1104,863,4
1104,867,5
1104,742,2
1104,2983,4
1104,1476,3
1104,2078,4
1104,1356,4
1104,1478,4
1104,2999,4
1104,1485,5
1104,2087,3
1104,2235,2
1104,2240,4
1104,2099,5
1104,907,5
1104,3032,4
1104,2262,5
1104,3186,4
1104,2292,4
1104,3203,5
1104,2296,3
1104,1656,4
1104,1553,4
1104,226,2
1104,2455,3
1104,2599,5
1104,2600,3
1104,2601,3
1104,3238,5
1104,3243,4
1104,253,4
1104,3383,3
1104,3248,4
1104,2484,3
1104,1712,4
1104,3266,5
1104,2494,3
1104,3405,2
1104,287,4
1104,2651,5
1104,2654,4
1104,440,4
1104,443,5
1104,593,5
1104,2674,4
1104,460,4
1104,466,4
1104,1937,4
1104,1091,3
1104,627,1
1104,1223,4
1104,1949,3
1104,1236,5
1104,1104,5
1104,1106,4
1104,1108,5
1104,1245,4
1104,1247,5
1104,1248,4
1104,1252,5
1104,1260,5
1104,1384,4
1104,2891,3
1104,1982,1
1104,780,3
1104,1271,4
1104,1288,5
1104,802,5
1104,2013,4
1104,2931,5
1104,2160,3
1104,2941,3
1104,3078,3
1104,2322,4
1104,2959,3
1104,1445,4
1104,1574,3
1104,3100,3
1104,1449,2
1104,106,4
1104,1581,4
1104,1453,3
1104,1584,2
1104,2198,4
1104,2202,4
1104,2347,5
1104,2357,5
1104,2496,2
1104,3131,5
1104,3133,5
1104,2501,3
1104,3134,5
1104,2502,4
1104,3277,4
1104,2505,3
1104,2509,4
1104,2511,3
1104,2374,2
1104,309,5
1104,2399,3
1104,2541,3
1104,15,2
1104,3321,4
1104,2550,3
1104,1773,5
1104,20,2
1104,339,4
1104,3464,2
1104,2556,4
1104,2558,3
1104,2704,3
1104,2708,2
1104,2565,3
1104,2709,5
1104,3341,4
1104,46,5
1104,1802,5
1104,49,4
1104,363,4
1104,367,4
1104,3493,4
1104,370,4
1104,1817,5
1104,513,5
1104,1820,4
1104,1110,5
1104,1823,4
1104,3502,3
1104,1116,4
1104,1829,4
1104,1117,5
1104,3508,4
1104,1120,3
1104,1833,4
1104,1123,5
1104,3512,4
1104,1124,5
1104,1129,5
1104,1131,5
1104,1848,4
1104,1138,5
1104,1012,5
1104,1017,4
1104,1143,5
1104,1025,5
1105,1167,5
1105,575,5
1105,2,4
1105,579,5
1105,1182,3
1105,1912,4
1105,847,5
1105,2214,3
1105,2215,2
1105,2257,4
1105,2262,3
1105,2263,2
1105,3178,5
1105,3039,4
1105,2411,2
1105,2439,3
1105,2455,3
1105,3384,4
1105,3248,5
1105,1715,3
1105,2651,2
1105,1050,5
1105,1052,2
1105,3456,3
1105,3457,3
1105,466,5
1105,1924,5
1105,639,5
1105,1106,4
1105,1109,4
1105,1959,4
1105,3651,5
1105,1979,4
1105,2119,3
1105,1277,3
1105,3074,4
1105,2944,5
1105,831,3
1105,1449,4
1105,106,5
1105,3277,5
1105,3294,3
1105,3156,2
1105,3163,3
1105,2693,2
1105,3461,5
1105,3462,5
1105,1785,3
1105,345,2
1105,1790,4
1105,1791,4
1105,356,2
1105,2586,5
1105,2587,2
1105,510,4
1105,1110,5
1105,68,3
1105,1831,5
1105,1837,4
1105,527,5
1105,1841,5
1105,1025,5
1105,1148,3
1105,2773,4
1106,694,4
1106,573,4
1106,0,5
1106,3,3
1106,1173,4
1106,1177,4
1106,583,4
1106,1342,5
1106,1353,3
1106,1482,5
1106,1485,5
1106,1364,4
1106,2231,4
1106,2243,3
1106,1504,4
1106,3023,4
1106,3034,2
1106,3044,1
1106,1637,3
1106,2427,3
1106,1660,2
1106,3218,3
1106,245,4
1106,2624,4
1106,2480,3
1106,1708,3
1106,269,3
1106,1714,4
1106,3566,2
1106,454,4
1106,3586,4
1106,1255,4
1106,2110,4
1106,778,4
1106,663,3
1106,786,4
1106,1394,3
1106,799,3
1106,2138,3
1106,2162,4
1106,2166,4
1106,1441,4
1106,1567,3
1106,1449,5
1106,1457,4
1106,1462,4
1106,2203,5
1106,1593,4
1106,3129,5
1106,136,5
1106,2370,4
1106,2505,2
1106,296,3
1106,1613,3
1106,1743,4
1106,2384,3
1106,1618,5
1106,308,4
1106,3303,3
1106,2400,4
1106,180,3
1106,332,3
1106,20,4
1106,2557,5
1106,1781,5
1106,341,3
1106,346,5
1106,33,5
1106,347,4
1106,3470,3
1106,970,5
1106,358,3
1106,977,4
1106,368,2
1106,989,3
1106,525,5
1106,3508,3
1106,678,4
1107,1157,4
1107,3683,3
1107,3685,5
1107,1167,4
1107,575,5
1107,1168,4
1107,1178,4
1107,1183,2
1107,847,5
1107,2099,4
1107,2262,5
1107,2455,3
1107,259,4
1107,3384,3
1107,3248,5
1107,1032,5
1107,2651,5
1107,437,3
1107,466,4
1107,3617,4
1107,1104,5
1107,3647,4
1107,3651,4
1107,1979,5
1107,2908,4
1107,1420,3
1107,2944,4
1107,1449,5
1107,3126,3
1107,138,4
1107,3305,5
1107,3321,4
1107,1785,4
1107,42,4
1107,2740,5
1107,527,5
1107,537,5
1107,3664,5
1107,3668,5
1107,3669,4
1107,3670,1
1107,3680,4
1107,3681,3
1107,3682,5
1108,2775,5
1108,3689,4
1108,1873,4
1108,1166,5
1108,1,1
1108,1305,3
1108,576,5
1108,702,2
1108,578,3
1108,579,4
1108,1179,5
1108,841,4
1108,842,4
1108,1912,3
1108,1199,3
1108,852,4
1108,858,4
1108,735,4
1108,862,5
1108,1355,3
1108,1356,5
1108,2856,2
1108,1485,4
1108,1486,3
1108,2863,5
1108,2087,1
1108,2228,3
1108,2229,2
1108,2865,4
1108,1492,3
1108,2235,2
1108,892,5
1108,893,5
1108,2099,4
1108,1502,3
1108,1383,1
1108,907,5
1108,908,2
1108,1507,2
1108,1516,4
1108,1518,2
1108,3040,3
1108,1634,3
1108,3045,3
1108,3046,2
1108,3047,4
1108,2277,3
1108,3049,1
1108,2278,3
1108,1535,3
1108,1539,3
1108,1541,5
1108,202,2
1108,2426,3
1108,1545,3
1108,1552,2
1108,2438,3
1108,2441,3
1108,231,2
1108,2599,5
1108,3228,3
1108,246,5
1108,250,3
1108,3238,4
1108,3243,4
1108,1693,3
1108,253,4
1108,3256,1
1108,441,1
1108,2665,1
1108,593,5
1108,3456,1
1108,3457,1
1108,466,2
1108,1924,2
1108,1926,3
1108,1934,2
1108,1935,1
1108,627,3
1108,1945,2
1108,1952,1
1108,1241,4
1108,1106,5
1108,1108,4
1108,1247,4
1108,1249,2
1108,651,2
1108,1972,1
1108,3650,4
1108,3651,4
1108,1260,5
1108,2892,5
1108,1980,1
1108,1981,1
1108,1986,1
1108,666,3
1108,1273,3
1108,1275,4
1108,1278,1
1108,2131,3
1108,2135,1
1108,2136,5
1108,2143,4
1108,2012,4
1108,1294,5
1108,2931,3
1108,1420,2
1108,821,1
1108,1428,3
1108,2307,3
1108,2944,5
1108,3081,5
1108,1435,1
1108,831,3
1108,2318,4
1108,1566,5
1108,2957,5
1108,2959,5
1108,1574,3
1108,2964,5
1108,1449,3
1108,106,5
1108,2968,3
1108,1451,3
1108,1581,3
1108,1458,2
1108,1584,5
1108,1459,1
1108,1464,1
1108,121,1
1108,2206,2
1108,1466,3
1108,2352,3
1108,1593,2
1108,1599,5
1108,2364,3
1108,1729,3
1108,147,3
1108,2505,5
1108,2508,3
1108,2512,3
1108,294,3
1108,154,1
1108,1614,1
1108,163,1
1108,2518,3
1108,1742,3
1108,1618,5
1108,307,3
1108,309,5
1108,167,1
1108,3302,4
1108,1630,3
1108,319,3
1108,2542,3
1108,10,2
1108,11,3
1108,327,5
1108,15,5
1108,190,2
1108,947,4
1108,948,1
1108,950,2
1108,3466,3
1108,340,2
1108,1787,3
1108,1788,4
1108,31,4
1108,33,4
1108,966,2
1108,1794,3
1108,1795,2
1108,352,2
1108,43,3
1108,1802,4
1108,1803,2
1108,1805,2
1108,982,3
1108,1807,4
1108,2588,3
1108,510,2
1108,991,4
1108,1817,5
1108,513,5
1108,58,3
1108,515,5
1108,1823,3
1108,1824,1
1108,1113,5
1108,1118,5
1108,518,3
1108,1120,3
1108,1124,4
1108,1003,1
1108,2748,5
1108,532,3
1108,1846,2
1108,1848,5
1108,2757,1
1108,538,1
1108,3669,3
1108,1025,4
1108,1864,3
1108,1865,2
1108,681,1
1109,3550,5
1109,2785,5
1109,579,4
1109,1889,5
1109,2837,5
1109,2839,3
1109,3178,3
1109,2420,4
1109,3383,5
1109,2482,3
1109,2484,3
1109,2486,3
1109,2488,5
1109,2651,4
1109,754,5
1109,802,4
1109,2140,5
1109,2143,5
1109,2162,4
1109,2308,4
1109,2944,5
1109,2959,5
1109,2962,5
1109,3099,4
1109,2968,5
1109,1581,4
1109,2202,3
1109,2203,5
1109,2502,4
1109,3277,3
1109,2505,3
1109,2507,5
1109,2511,5
1109,305,5
1109,2399,5
1109,3309,5
1109,1779,5
1109,2701,5
1109,2557,5
1109,2558,4
1109,970,4
1109,3341,4
1109,39,5
1109,42,4
1109,3503,4
1109,3509,3
1109,3510,5
1109,2748,5
1109,1021,4
1110,574,3
1110,3701,5
1110,702,1
1110,1904,5
1110,865,5
1110,1476,5
1110,871,4
1110,879,5
1110,908,4
1110,3218,5
1110,2639,4
1110,612,5
1110,1942,5
1110,1104,1
1110,762,5
1110,1971,5
1110,776,3
1110,1269,5
1110,1441,1
1110,106,3
1110,1461,5
1110,140,5
1110,1762,4
1110,18,1
1110,949,5
1110,954,5
1110,334,1
1110,967,3
1110,517,5
1110,3508,5
1110,1835,5
1110,3664,5
1110,1850,5
1111,2775,5
1111,2777,4
1111,688,3
1111,1158,3
1111,3550,5
1111,2779,4
1111,1873,3
1111,1160,4
1111,2780,1
1111,689,5
1111,2783,2
1111,1877,4
1111,2784,3
1111,1878,5
1111,691,4
1111,3556,1
1111,2785,4
1111,1166,5
1111,1167,4
1111,572,3
1111,574,5
1111,575,5
1111,2788,5
1111,0,5
1111,1,2
1111,2793,3
1111,1301,3
1111,5,5
1111,3696,4
1111,2794,4
1111,6,2
1111,1303,3
1111,3701,3
1111,1305,5
1111,1883,3
1111,1306,5
1111,1886,4
1111,1173,4
1111,1174,4
1111,699,5
1111,576,5
1111,702,4
1111,578,5
1111,579,5
1111,580,5
1111,581,5
1111,1314,4
1111,1178,5
1111,1182,4
1111,1897,5
1111,706,1
1111,1185,5
1111,708,5
1111,711,2
1111,2810,2
1111,1899,5
1111,1900,5
1111,1902,2
1111,1190,5
1111,1904,5
1111,1191,5
1111,1906,4
1111,1193,4
1111,1908,4
1111,1195,5
1111,2819,4
1111,2820,5
1111,2042,4
1111,1327,1
1111,1909,5
1111,1911,1
1111,842,5
1111,1199,5
1111,843,5
1111,1913,1
1111,1201,5
1111,1915,5
1111,1205,4
1111,727,2
1111,2050,3
1111,2830,3
1111,1340,5
1111,852,5
1111,853,5
1111,858,5
1111,735,2
1111,2837,3
1111,2839,2
1111,2063,2
1111,859,5
1111,862,5
1111,863,5
1111,737,3
1111,739,2
1111,740,5
1111,741,1
1111,743,3
1111,745,4
1111,2212,4
1111,1472,3
1111,2213,4
1111,2216,3
1111,1476,4
1111,2076,2
1111,2078,5
1111,2079,2
1111,752,2
1111,2217,2
1111,2218,3
1111,1478,4
1111,2221,4
1111,2082,4
1111,1485,5
1111,879,4
1111,2863,4
1111,1362,1
1111,2086,3
1111,2087,2
1111,3002,4
1111,2227,4
1111,2228,2
1111,1487,3
1111,2231,3
1111,2865,5
1111,1490,2
1111,2866,3
1111,1491,2
1111,1492,5
1111,1371,4
1111,2096,4
1111,892,5
1111,1374,3
1111,893,5
1111,2238,3
1111,2239,3
1111,2242,2
1111,2099,4
1111,1500,5
1111,2879,4
1111,2246,3
1111,1502,4
1111,2105,3
1111,1383,1
1111,908,5
1111,3016,2
1111,1504,4
1111,3023,3
1111,1507,3
1111,3025,4
1111,2254,4
1111,1508,4
1111,3026,3
1111,2257,1
1111,3029,4
1111,3030,2
1111,3031,4
1111,3032,4
1111,2261,3
1111,3033,2
1111,2262,1
1111,1516,4
1111,3034,1
1111,3036,4
1111,2403,3
1111,3178,4
1111,3039,3
1111,1633,2
1111,3040,4
1111,3041,5
1111,2272,1
1111,1637,3
1111,3186,4
1111,2414,2
1111,3049,3
1111,2415,3
1111,3050,3
1111,197,2
1111,1539,3
1111,1541,5
1111,202,1
1111,2426,4
1111,1543,5
1111,3059,2
1111,2427,2
1111,1544,2
1111,1545,4
1111,2292,3
1111,1551,4
1111,3206,2
1111,2296,3
1111,3207,1
1111,1553,3
1111,1555,4
1111,216,4
1111,3072,2
1111,1556,4
1111,3073,2
1111,2303,2
1111,218,3
1111,2438,4
1111,2439,3
1111,2440,2
1111,3216,4
1111,224,3
1111,3220,4
1111,1678,4
1111,239,5
1111,240,4
1111,2599,4
1111,3228,3
1111,3368,3
1111,2460,3
1111,1686,1
1111,246,2
1111,3375,4
1111,3377,3
1111,3238,4
1111,2469,3
1111,2474,2
1111,253,5
1111,3383,3
1111,3384,4
1111,3248,3
1111,3250,2
1111,3251,2
1111,2480,3
1111,1702,2
1111,1703,3
1111,2482,4
1111,3256,1
1111,2483,5
1111,1705,4
1111,2484,3
1111,2485,3
1111,1708,3
1111,3394,4
1111,3397,4
1111,3398,4
1111,2490,1
1111,1712,3
1111,3266,4
1111,273,2
1111,2494,3
1111,275,2
1111,1029,4
1111,2634,3
1111,3405,2
1111,420,4
1111,422,2
1111,283,3
1111,284,5
1111,287,5
1111,2650,4
1111,2651,5
1111,2653,2
1111,3566,3
1111,2654,2
1111,3426,4
1111,1050,4
1111,1051,1
1111,436,3
1111,441,2
1111,443,4
1111,1054,5
1111,2664,3
1111,1055,5
1111,1059,4
1111,590,4
1111,2672,3
1111,593,5
1111,3577,2
1111,3582,3
1111,2674,3
1111,2676,3
1111,2677,2
1111,2678,2
1111,1066,5
1111,601,4
1111,2682,2
1111,461,4
1111,2683,4
1111,2684,2
1111,3456,4
1111,2691,2
1111,466,4
1111,471,1
1111,1208,4
1111,1210,5
1111,1924,3
1111,1926,3
1111,1215,4
1111,480,4
1111,483,5
1111,1933,4
1111,1934,4
1111,1935,4
1111,627,3
1111,1939,2
1111,1940,2
1111,1223,3
1111,1224,3
1111,3617,3
1111,1943,2
1111,1944,3
1111,3622,4
1111,3623,3
1111,1094,5
1111,1096,4
1111,632,3
1111,1953,3
1111,1236,5
1111,1956,5
1111,1238,1
1111,1958,4
1111,1241,2
1111,639,4
1111,1106,5
1111,1107,5
1111,1108,5
1111,1959,4
1111,1960,4
1111,1962,2
1111,1963,3
1111,1244,4
1111,1245,4
1111,1247,4
1111,651,3
1111,1252,4
1111,1973,2
1111,3651,5
1111,1258,4
1111,1259,5
1111,1260,4
1111,776,5
1111,2884,4
1111,2885,4
1111,1384,5
1111,2889,5
1111,2891,3
1111,1980,4
1111,1981,2
1111,1265,2
1111,1986,4
1111,780,4
1111,1269,3
1111,787,1
1111,2897,3
1111,2898,5
1111,2899,2
1111,2900,2
1111,2122,4
1111,1394,3
1111,1398,4
1111,1272,3
1111,1399,5
1111,1274,1
1111,1275,4
1111,1276,2
1111,790,1
1111,1278,3
1111,2128,5
1111,2131,5
1111,2911,2
1111,2135,2
1111,2136,5
1111,1406,4
1111,799,3
1111,1288,5
1111,1289,3
1111,1290,1
1111,2143,5
1111,2012,2
1111,1414,5
1111,1292,3
1111,2013,4
1111,1294,5
1111,1295,4
1111,805,3
1111,1297,4
1111,810,5
1111,2930,2
1111,2931,4
1111,2932,5
1111,1420,3
1111,1421,4
1111,821,4
1111,2160,3
1111,2940,2
1111,1428,3
1111,2941,2
1111,2162,5
1111,2943,5
1111,2166,4
1111,822,1
1111,3074,4
1111,2306,1
1111,2308,2
1111,2944,5
1111,2310,2
1111,1561,3
1111,1563,5
1111,1435,1
1111,2172,2
1111,2173,4
1111,2174,2
1111,1439,4
1111,1441,4
1111,831,1
1111,2318,2
1111,3090,2
1111,2319,1
1111,3091,4
1111,2956,3
1111,2957,3
1111,2958,5
1111,2324,3
1111,2180,2
1111,1570,3
1111,2959,3
1111,1572,5
1111,1445,5
1111,2183,4
1111,3099,2
1111,1574,5
1111,2329,3
1111,1575,5
1111,2330,1
1111,1578,1
1111,1449,2
1111,106,5
1111,2334,3
1111,107,4
1111,2969,4
1111,108,4
1111,1581,4
1111,1453,5
1111,2972,4
1111,1457,2
1111,1584,3
1111,2198,4
1111,2344,4
1111,2200,3
1111,1460,2
1111,2201,5
1111,2203,5
1111,1463,4
1111,1466,3
1111,2346,2
1111,1594,5
1111,130,1
1111,3126,1
1111,1597,1
1111,1599,3
1111,2362,2
1111,136,4
1111,2495,5
1111,2496,2
1111,2497,2
1111,3131,4
1111,3132,3
1111,2501,4
1111,2502,3
1111,1727,5
1111,1729,2
1111,2370,3
1111,2371,1
1111,144,4
1111,145,3
1111,1608,3
1111,147,2
1111,3277,5
1111,2505,5
1111,3280,2
1111,2507,3
1111,2508,2
1111,1731,3
1111,2509,3
1111,1732,3
1111,2511,4
1111,2512,2
1111,2374,5
1111,2375,3
1111,2514,1
1111,1737,4
1111,154,1
1111,1613,3
1111,299,4
1111,1614,1
1111,159,3
1111,2515,2
1111,2517,3
1111,3292,3
1111,2518,2
1111,3293,3
1111,2519,3
1111,1743,4
1111,2383,4
1111,2384,3
1111,2523,4
1111,1618,5
1111,307,4
1111,309,5
1111,310,5
1111,3301,3
1111,3302,3
1111,2534,5
1111,2400,4
1111,318,2
1111,179,2
1111,2541,3
1111,1767,5
1111,322,2
1111,9,3
1111,10,4
1111,11,1
1111,327,4
1111,15,5
1111,16,5
1111,190,1
1111,948,3
1111,1771,5
1111,1774,4
1111,1775,5
1111,954,4
1111,2554,3
1111,1778,3
1111,20,3
1111,334,3
1111,24,4
1111,2695,1
1111,2696,1
1111,3464,3
1111,2700,1
1111,2556,5
1111,957,5
1111,2701,5
1111,2557,5
1111,1780,5
1111,958,5
1111,3328,3
1111,2558,3
1111,1781,5
1111,3329,3
1111,1782,4
1111,960,5
1111,962,3
1111,3332,2
1111,963,5
1111,964,5
1111,1787,3
1111,1788,4
1111,343,4
1111,31,4
1111,346,5
1111,33,5
1111,35,4
1111,38,5
1111,2706,2
1111,2707,4
1111,2708,4
1111,2565,4
1111,2566,2
1111,967,3
1111,2710,4
1111,968,5
1111,486,4
1111,970,5
1111,1793,2
1111,971,4
1111,3341,5
1111,494,4
1111,495,3
1111,354,4
1111,356,1
1111,43,2
1111,357,2
1111,358,4
1111,46,4
1111,47,5
1111,3481,4
1111,976,4
1111,1802,5
1111,3348,3
1111,1803,4
1111,2582,2
1111,1805,1
1111,501,4
1111,1806,1
1111,362,2
1111,49,5
1111,367,4
1111,368,2
1111,506,1
1111,2588,3
1111,1811,3
1111,1812,2
1111,3357,1
1111,2590,3
1111,1813,1
1111,1814,4
1111,2592,4
1111,1815,2
1111,2593,2
1111,1816,1
1111,991,3
1111,370,4
1111,2594,1
1111,1817,5
1111,513,5
1111,372,2
1111,515,5
1111,60,4
1111,1110,5
1111,1823,4
1111,1824,3
1111,1825,4
1111,1113,5
1111,3503,4
1111,1826,4
1111,1117,5
1111,2739,4
1111,2740,3
1111,2741,3
1111,996,1
1111,517,5
1111,68,3
1111,383,1
1111,525,3
1111,77,2
1111,1831,4
1111,3508,5
1111,1832,3
1111,1120,4
1111,1833,3
1111,3510,4
1111,1123,5
1111,3512,3
1111,2745,2
1111,1124,5
1111,1838,5
1111,3516,3
1111,1128,5
1111,1129,5
1111,1003,4
1111,526,2
1111,2748,5
1111,527,5
1111,529,4
1111,1133,5
1111,1134,5
1111,1135,5
1111,1848,5
1111,537,5
1111,1016,3
1111,1017,5
1111,92,3
1111,3664,3
1111,3668,5
1111,3669,5
1111,1139,4
1111,1852,3
1111,1140,5
1111,1143,4
1111,2764,3
1111,1018,4
1111,1019,2
1111,1020,4
1111,2767,3
1111,1022,5
1111,1025,4
1111,679,4
1111,1027,5
1111,3680,4
1111,1148,5
1111,1150,5
1111,3542,2
1111,1867,5
1111,1154,5
1111,1155,4
1112,1156,4
1112,1158,5
1112,3550,4
1112,1160,5
1112,1162,5
1112,1877,3
1112,2785,3
1112,1166,4
1112,574,4
1112,575,5
1112,2788,4
1112,2790,4
1112,3696,4
1112,2794,5
1112,2795,5
1112,1303,4
1112,3700,3
1112,1168,4
1112,3701,4
1112,1305,2
1112,3702,4
1112,1883,5
1112,1173,5
1112,699,4
1112,578,4
1112,579,4
1112,585,3
1112,1178,4
1112,1316,4
1112,1182,3
1112,2809,4
1112,1321,3
1112,1188,4
1112,1189,4
1112,713,5
1112,2816,5
1112,2819,4
1112,842,3
1112,1199,5
1112,843,4
1112,1205,4
1112,2058,5
1112,852,5
1112,735,5
1112,2838,4
1112,862,4
1112,863,5
1112,742,5
1112,1356,4
1112,2993,4
1112,2082,4
1112,1485,4
1112,2086,5
1112,1364,4
1112,2865,4
1112,2088,4
1112,1492,5
1112,2871,4
1112,1371,4
1112,2097,4
1112,2874,4
1112,2875,4
1112,2242,4
1112,1502,5
1112,2247,3
1112,1503,2
1112,1508,3
1112,3029,4
1112,1516,4
1112,2403,3
1112,3039,4
1112,1633,3
1112,3041,5
1112,3043,3
1112,1636,4
1112,935,3
1112,2277,4
1112,2278,3
1112,1536,4
1112,3192,5
1112,2422,4
1112,1648,3
1112,2426,4
1112,1545,4
1112,216,5
1112,1661,3
1112,224,4
1112,3222,2
1112,239,5
1112,240,3
1112,2599,4
1112,3229,5
1112,1684,4
1112,2607,4
1112,3376,2
1112,3237,5
1112,3377,3
1112,253,4
1112,3384,4
1112,3248,4
1112,3389,4
1112,396,3
1112,2480,3
1112,1703,4
1112,1704,4
1112,3391,4
1112,2630,3
1112,2488,4
1112,1712,2
1112,414,5
1112,2634,4
1112,417,4
1112,281,4
1112,284,5
1112,287,5
1112,2651,4
1112,427,3
1112,3566,4
1112,443,5
1112,445,2
1112,2664,4
1112,1059,5
1112,593,4
1112,3441,5
1112,3443,4
1112,1065,4
1112,2683,5
1112,466,4
1112,609,3
1112,1212,5
1112,479,4
1112,3607,4
1112,3612,2
1112,1087,4
1112,1090,5
1112,3617,3
1112,1943,4
1112,3622,5
1112,3623,4
1112,1241,4
1112,1104,5
1112,1105,5
1112,1106,5
1112,1107,5
1112,1109,5
1112,3636,3
1112,1974,3
1112,3650,4
1112,3651,4
1112,2885,4
1112,2888,5
1112,2110,5
1112,1384,4
1112,2111,2
1112,2892,5
1112,1980,4
1112,1984,2
1112,1986,4
1112,1988,3
1112,1394,3
1112,1398,4
1112,1993,4
1112,1278,3
1112,2131,5
1112,2132,4
1112,2136,4
1112,1406,5
1112,802,5
1112,2918,4
1112,2009,3
1112,2012,4
1112,2013,4
1112,2014,4
1112,1294,4
1112,1295,4
1112,810,4
1112,2931,4
1112,2155,4
1112,2160,3
1112,2308,5
1112,2944,4
1112,3081,5
1112,1563,4
1112,1435,1
1112,3091,4
1112,2956,4
1112,2957,4
1112,2958,5
1112,98,4
1112,2960,3
1112,1445,4
1112,3102,4
1112,2965,4
1112,1449,5
1112,107,5
1112,1581,3
1112,1453,2
1112,2196,3
1112,1458,4
1112,1584,5
1112,2974,4
1112,2344,5
1112,117,3
1112,2202,5
1112,118,4
1112,1463,4
1112,120,4
1112,2346,2
1112,2347,4
1112,1594,4
1112,2355,4
1112,3127,3
1112,1598,4
1112,2495,5
1112,3131,4
1112,2501,4
1112,3276,2
1112,3135,4
1112,1729,3
1112,3277,4
1112,2507,4
1112,1731,4
1112,1732,4
1112,1734,4
1112,2374,5
1112,2375,3
1112,1738,2
1112,157,4
1112,3292,3
1112,1741,3
1112,1743,4
1112,2521,4
1112,2383,4
1112,3155,5
1112,1618,5
1112,309,5
1112,2526,5
1112,2527,4
1112,2396,5
1112,313,4
1112,174,4
1112,2400,4
1112,15,4
1112,3319,3
1112,3322,4
1112,20,4
1112,334,3
1112,339,4
1112,28,4
1112,2698,5
1112,2557,4
1112,2558,4
1112,2559,4
1112,2564,3
1112,31,5
1112,346,5
1112,38,3
1112,2704,5
1112,2708,5
1112,2565,4
1112,2710,4
1112,971,4
1112,3341,4
1112,46,3
1112,2719,4
1112,2583,4
1112,49,5
1112,2586,5
1112,2592,4
1112,370,5
1112,513,4
1112,61,3
1112,377,3
1112,67,5
1112,1820,4
1112,1821,3
1112,1822,3
1112,3501,3
1112,1825,4
1112,1114,5
1112,1116,5
1112,992,5
1112,1118,5
1112,518,2
1112,521,4
1112,68,3
1112,1831,4
